127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/codemirror/addon/hint/show-hint.js?v=5.2.2 HTTP/1.1" 200 19792 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/codemirror/addon/hint/sql-hint.js?v=5.2.2 HTTP/1.1" 200 9560 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/codemirror/addon/lint/lint.js?v=5.2.2 HTTP/1.1" 200 9987 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/dist/codemirror/addon/lint/sql-lint.js?v=5.2.2 HTTP/1.1" 200 968 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/tracekit.js?v=5.2.2 HTTP/1.1" 200 48455 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/dist/error_report.js?v=5.2.2 HTTP/1.1" 200 9264 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/dist/drag_drop_import.js?v=5.2.2 HTTP/1.1" 200 12430 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/dist/shortcuts_handler.js?v=5.2.2 HTTP/1.1" 200 3303 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/dist/console.js?v=5.2.2 HTTP/1.1" 200 49660 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/themes/pmahomme/img/logo_right.png HTTP/1.1" 200 4306 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/themes/dot.gif HTTP/1.1" 200 43 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/messages.php?l=en&v=5.2.2&lang=en HTTP/1.1" 200 22117 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:02 -0400] "GET /phpMyAdmin/themes/pmahomme/img/b_help.png HTTP/1.1" 200 705 "http://localhost/phpMyAdmin/themes/pmahomme/css/theme.css?v=5.2.2" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [11/Apr/2025:19:12:56 -0400] "GET /noexiste.html HTTP/1.1" 404 981 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [11/Apr/2025:19:12:57 -0400] "GET /favicon.ico HTTP/1.1" 404 1126 "http://localhost/noexiste.html" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
192.168.139.1 - - [11/Apr/2025:19:14:13 -0400] "GET / HTTP/1.1" 403 1074 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
192.168.139.1 - - [11/Apr/2025:19:14:13 -0400] "GET /favicon.ico HTTP/1.1" 404 1214 "http://192.168.139.103/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
192.168.139.1 - - [11/Apr/2025:19:14:36 -0400] "GET /phpMyAdmin HTTP/1.1" 301 242 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
192.168.139.1 - - [11/Apr/2025:19:14:36 -0400] "GET /phpMyAdmin/ HTTP/1.1" 200 18675 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
192.168.139.1 - - [11/Apr/2025:19:14:37 -0400] "GET /phpMyAdmin/themes/pmahomme/jquery/jquery-ui.css HTTP/1.1" 200 36566 "http://192.168.139.103/phpMyAdmin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
